id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,Grade
17045,MS,F,18,R,GT3,T,4,2,other,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,1,6,1,4,3,13,14,9
17046,GP,F,17,U,GT3,A,1,3,other,other,reputation,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,1,1,4,1,2,5,16,7,8
17047,MS,F,18,U,LE3,T,0,0,health,teacher,course,father,4,2,0,no,yes,no,yes,yes,yes,yes,no,2,2,2,1,1,3,1,17,13,9
17048,MS,F,15,U,LE3,T,4,0,services,other,other,mother,1,1,2,no,yes,no,no,yes,yes,yes,yes,5,2,0,2,4,4,0,16,8,7
17049,GP,M,16,U,LE3,T,4,2,services,health,home,mother,1,0,2,no,yes,no,yes,yes,yes,yes,no,3,2,4,1,2,0,3,16,9,7
17050,GP,M,15,R,GT3,T,2,3,other,at_home,reputation,mother,1,1,0,no,yes,no,yes,yes,no,yes,no,5,2,4,4,2,4,0,13,16,8
17051,MS,M,15,U,GT3,A,3,3,health,teacher,course,mother,1,1,0,no,no,yes,yes,yes,yes,no,yes,4,3,3,0,3,4,2,13,9,9
17052,GP,M,16,U,GT3,T,4,1,teacher,other,home,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,1,2,3,2,6,16,0,9
17053,GP,F,14,U,GT3,T,0,1,services,other,course,mother,3,3,0,no,yes,no,yes,yes,yes,yes,no,3,4,3,1,2,4,0,17,7,10
17054,MS,F,16,R,GT3,T,2,1,at_home,other,reputation,father,2,0,0,no,yes,yes,yes,yes,yes,no,yes,5,3,3,1,1,0,1,16,10,9
17055,MS,M,16,R,LE3,T,2,2,services,health,course,father,1,2,0,no,yes,no,yes,no,yes,yes,no,3,2,4,1,1,1,5,18,8,9
17056,GP,F,16,U,GT3,T,2,1,other,health,course,other,1,1,0,no,yes,no,yes,yes,yes,yes,no,2,5,1,1,1,3,1,12,16,9
17057,GP,F,16,U,GT3,T,1,1,other,health,other,mother,3,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,2,1,9,13,8
17058,GP,F,16,U,GT3,T,3,3,teacher,services,course,other,1,1,0,no,no,no,yes,yes,yes,yes,no,2,2,3,1,1,2,3,14,8,9
17059,GP,M,17,U,GT3,T,4,2,other,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,2,1,1,2,3,5,9,12,9
17060,GP,F,14,U,LE3,T,4,3,other,health,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,2,0,1,1,0,9,13,10
17061,GP,F,14,U,LE3,T,4,2,other,services,home,mother,1,1,3,no,no,no,yes,yes,yes,yes,no,5,4,2,1,0,0,0,19,12,6
17062,GP,M,15,R,LE3,T,3,2,other,other,course,mother,3,3,0,no,yes,no,no,yes,yes,yes,no,4,2,2,4,1,5,0,11,17,11
17063,MS,M,16,U,GT3,T,4,3,health,services,course,mother,2,1,0,yes,yes,yes,no,yes,yes,yes,yes,3,3,2,1,0,4,2,16,14,9
17064,GP,M,16,R,GT3,T,2,1,health,other,home,mother,2,2,0,no,no,no,yes,no,no,yes,no,3,1,0,1,3,2,0,12,5,8
17065,GP,F,16,R,LE3,T,2,3,services,teacher,course,mother,1,0,0,no,yes,no,yes,yes,yes,yes,yes,5,5,2,0,4,0,0,12,10,9
17066,MS,F,14,R,GT3,T,4,0,other,services,reputation,other,0,4,0,no,yes,yes,no,yes,yes,yes,yes,3,3,2,3,3,1,3,15,10,14
17067,GP,M,17,U,GT3,T,2,2,other,services,reputation,other,1,2,1,no,yes,no,no,yes,no,yes,yes,5,3,4,1,3,4,0,13,10,7
17068,GP,M,15,U,GT3,T,4,2,other,teacher,course,mother,1,0,0,no,no,no,yes,yes,yes,yes,no,4,2,2,3,2,3,0,16,9,9
17069,GP,M,16,U,GT3,T,3,2,other,teacher,home,father,1,2,2,no,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,19,9,7
17070,GP,F,19,U,GT3,T,1,2,other,services,course,mother,1,4,0,no,yes,no,yes,no,yes,no,yes,3,3,4,1,0,0,0,13,13,13
17071,MS,M,16,U,GT3,A,4,4,services,at_home,home,other,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,5,0,6,1,1,4,16,11,9
17072,GP,F,16,U,GT3,T,3,1,other,teacher,reputation,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4,3,0,1,2,5,0,6,16,9
17073,GP,F,14,U,LE3,T,3,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,6,2,4,21,12,17,8
17074,GP,F,16,R,LE3,T,3,2,at_home,other,home,mother,3,4,0,no,no,yes,no,yes,no,yes,no,5,1,0,1,1,0,5,15,12,13
17075,GP,F,19,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,3,4,1,0,0,1,14,14,9
17076,MS,M,17,R,GT3,T,3,1,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,2,2,1,0,0,1,13,14,9
17077,MS,M,15,U,GT3,A,4,1,at_home,other,course,mother,2,0,0,no,yes,no,yes,yes,no,yes,no,3,1,2,1,1,1,0,14,12,8
17078,MS,M,16,U,GT3,T,3,0,at_home,teacher,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,5,2,4,2,1,4,0,12,13,9
17079,MS,M,18,R,GT3,A,4,0,health,other,course,mother,1,3,0,yes,yes,no,yes,no,yes,yes,yes,3,3,1,2,1,3,2,15,13,11
17080,GP,F,16,U,GT3,T,4,1,at_home,health,course,father,0,1,0,yes,yes,no,no,yes,yes,yes,no,4,4,2,1,4,3,0,15,14,9
17081,GP,F,17,U,GT3,T,2,1,other,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,1,2,4,0,18,10,9
17082,GP,M,16,R,GT3,T,3,1,services,services,reputation,other,2,4,0,no,yes,yes,no,yes,yes,yes,yes,2,4,2,5,1,3,2,15,19,14
17083,GP,F,14,U,LE3,T,3,0,other,health,reputation,other,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,3,4,1,1,1,3,11,11,9
17084,GP,F,17,U,LE3,T,3,1,other,other,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,3,3,11,14,11
17085,GP,F,17,U,LE3,T,2,2,health,services,other,other,2,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,0,4,0,13,9,9
17086,GP,M,17,U,LE3,T,2,1,services,at_home,course,mother,0,3,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,0,3,7,14,12,10
17087,GP,M,16,R,GT3,T,2,3,services,other,reputation,mother,1,3,0,no,no,no,yes,yes,no,yes,no,2,3,1,0,4,2,0,7,12,10
17088,GP,F,17,U,GT3,T,4,3,other,health,home,mother,2,1,0,no,yes,no,yes,no,yes,no,yes,4,3,4,2,4,5,0,12,8,9
17089,GP,F,16,U,LE3,A,3,0,services,other,home,mother,1,3,0,no,yes,no,no,yes,yes,no,yes,4,3,4,5,4,4,0,13,11,11
17090,MS,F,15,U,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,3,3,4,3,2,1,2,18,3,8
17091,GP,F,14,U,LE3,T,1,3,other,other,home,mother,1,3,0,no,yes,no,yes,no,yes,no,no,5,2,4,1,3,2,0,11,11,11
17092,GP,F,16,U,GT3,T,1,1,at_home,at_home,course,mother,1,1,0,no,yes,yes,yes,no,yes,yes,no,4,3,2,1,2,4,2,13,12,8
17093,GP,M,16,R,LE3,T,0,1,at_home,other,reputation,mother,1,1,1,yes,no,yes,no,yes,yes,yes,no,4,4,0,1,2,1,0,6,14,7
17094,GP,F,15,U,LE3,T,3,2,other,teacher,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,3,2,1,4,2,0,17,8,9
17095,GP,F,16,R,GT3,T,3,3,services,teacher,home,mother,1,1,0,yes,yes,no,yes,yes,no,no,no,4,3,0,6,1,0,0,14,14,8
17096,GP,M,16,U,GT3,A,1,2,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,2,6,11,15,8
17097,GP,F,14,U,LE3,T,1,4,teacher,services,home,mother,3,1,0,yes,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,4,0,11,15,9
17098,GP,M,17,R,GT3,T,4,1,services,other,home,mother,2,3,0,yes,yes,no,no,no,yes,no,yes,3,5,2,1,1,3,0,15,12,11
17099,MS,F,16,U,GT3,T,3,3,services,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,2,1,2,5,1,14,14,9
17100,MS,M,16,U,GT3,T,4,1,services,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,yes,5,2,2,1,1,4,0,17,12,9
17101,GP,F,14,U,GT3,A,2,1,at_home,other,course,other,2,0,0,no,yes,yes,no,no,yes,yes,no,5,5,1,1,4,1,4,13,13,8
17102,GP,F,17,U,GT3,T,2,2,teacher,other,home,mother,1,0,0,no,yes,no,no,no,no,yes,yes,5,3,1,2,2,3,13,13,9,7
17103,MS,M,16,R,GT3,T,2,2,other,services,course,mother,3,0,0,no,yes,no,no,yes,yes,yes,no,5,3,3,4,0,5,4,15,9,8
17104,MS,F,14,U,LE3,A,4,2,other,health,other,mother,5,1,1,no,yes,no,yes,yes,no,no,yes,5,4,4,1,2,4,4,15,13,7
17105,MS,F,17,U,GT3,T,3,1,other,services,other,father,5,1,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,3,4,0,0,19,12,9
17106,GP,M,17,U,GT3,T,1,1,services,teacher,reputation,mother,3,2,0,no,no,yes,yes,yes,yes,yes,no,4,1,4,1,2,4,3,17,13,9
17107,GP,F,14,R,GT3,T,4,2,other,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,0,3,1,1,1,16,11,10
17108,GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,0,0,no,yes,no,no,yes,no,yes,no,4,2,4,1,3,4,0,8,10,8
17109,GP,M,16,U,LE3,A,1,3,services,services,reputation,other,2,2,0,no,yes,yes,yes,no,yes,yes,no,5,4,1,1,4,4,2,14,11,9
17110,MS,M,16,U,GT3,T,3,2,health,health,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,1,2,5,1,0,13,15,9
17111,GP,F,17,U,GT3,T,2,3,other,services,course,mother,1,1,0,no,yes,no,yes,yes,no,yes,no,4,1,3,1,3,4,1,10,8,8
17112,MS,F,16,R,LE3,T,2,1,other,teacher,course,other,3,1,0,no,yes,no,no,yes,yes,yes,yes,5,3,2,1,2,5,0,15,7,9
17113,GP,F,17,R,GT3,T,3,2,services,other,home,other,2,0,0,no,yes,no,no,yes,yes,yes,no,5,3,3,3,1,4,0,13,17,9
17114,MS,F,14,U,GT3,T,2,1,services,other,course,mother,1,1,0,no,yes,no,no,no,no,yes,no,3,3,1,1,4,4,5,13,16,8
17115,GP,F,16,R,GT3,T,2,1,at_home,other,home,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,5,3,1,1,1,2,0,9,13,9
17116,GP,M,15,R,GT3,T,2,1,other,services,other,mother,1,0,0,no,no,yes,no,no,yes,yes,no,4,3,1,0,1,2,3,14,18,8
17117,MS,M,14,U,LE3,T,3,0,health,at_home,course,mother,1,1,0,no,no,no,yes,no,yes,no,no,4,2,2,3,2,4,3,14,17,9
17118,GP,F,16,U,GT3,T,3,0,other,health,other,father,1,0,0,no,yes,no,yes,yes,yes,yes,no,3,5,3,1,5,4,3,16,6,9
17119,GP,M,17,U,LE3,T,3,3,at_home,other,reputation,mother,0,0,0,no,yes,no,no,yes,yes,yes,no,4,4,0,1,1,0,4,14,1,9
17120,GP,M,16,U,GT3,T,4,1,health,teacher,course,mother,1,0,0,yes,yes,no,yes,yes,yes,yes,no,3,4,2,0,1,3,4,14,17,9
17121,MS,F,16,U,GT3,T,1,0,at_home,other,other,mother,2,0,0,no,yes,no,no,yes,no,yes,yes,3,4,3,5,2,3,0,18,15,8
17122,GP,F,16,U,GT3,T,0,1,other,other,other,mother,1,0,0,no,yes,no,yes,yes,yes,yes,yes,1,3,1,1,0,2,1,12,13,8
17123,MS,M,14,U,GT3,T,2,3,other,other,reputation,mother,1,1,0,no,yes,no,yes,no,yes,yes,yes,2,3,4,3,1,4,3,17,12,9
17124,GP,F,18,U,LE3,T,2,2,other,health,home,mother,1,2,0,yes,yes,yes,yes,no,yes,yes,yes,4,1,4,6,3,4,1,14,15,9
17125,GP,F,14,U,LE3,T,3,0,services,other,reputation,mother,1,1,0,yes,yes,yes,no,no,yes,no,no,3,5,2,2,4,2,4,10,14,9
17126,GP,F,16,U,GT3,T,3,2,services,other,home,father,1,1,0,no,yes,yes,yes,yes,yes,no,no,4,3,1,3,2,5,1,14,10,9
17127,GP,F,17,R,GT3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,3,3,5,0,3,2,14,9,8
17128,GP,F,16,U,GT3,T,2,1,teacher,other,home,father,3,1,0,yes,yes,no,no,yes,no,yes,no,5,2,4,1,1,4,0,11,15,8
17129,MS,M,16,R,GT3,T,2,2,health,services,other,mother,3,4,0,no,yes,yes,no,no,yes,yes,no,5,2,2,1,1,4,1,15,9,13
17130,GP,M,15,R,GT3,T,3,1,at_home,health,other,mother,2,0,0,no,no,no,no,yes,no,yes,no,3,3,2,1,1,3,1,8,12,8
17131,MS,M,17,U,GT3,T,3,1,services,teacher,home,mother,1,0,0,no,yes,no,no,no,yes,yes,yes,3,3,1,2,3,3,2,13,8,9
17132,GP,F,17,U,LE3,T,2,2,teacher,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,3,2,0,4,5,13,14,9
17133,GP,M,16,U,GT3,A,2,3,at_home,services,home,mother,2,2,0,no,yes,no,no,no,yes,yes,no,3,3,3,1,5,3,0,16,12,9
17134,MS,M,17,U,LE3,T,2,2,teacher,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,2,2,0,14,12,9
17135,MS,M,14,U,GT3,T,2,1,services,other,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,3,0,14,2,11
17136,GP,M,16,U,GT3,T,4,1,other,other,home,mother,0,4,0,no,yes,yes,no,yes,yes,yes,no,4,1,3,1,1,0,3,15,17,14
17137,GP,M,17,U,LE3,T,2,1,other,teacher,home,other,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,0,1,3,4,4,15,12,8
17138,GP,M,15,U,GT3,T,3,3,at_home,services,reputation,father,1,0,0,no,yes,no,yes,yes,yes,yes,yes,3,4,1,1,2,1,5,16,12,9
17139,GP,F,16,U,LE3,T,4,1,other,teacher,course,mother,2,3,2,no,yes,no,no,yes,yes,yes,no,5,4,2,1,1,2,1,10,11,9
17140,GP,F,16,U,GT3,T,2,3,other,health,other,father,2,2,0,no,yes,no,no,yes,yes,yes,no,3,2,1,1,4,3,0,14,10,9
17141,GP,M,16,U,GT3,T,1,2,teacher,teacher,home,mother,2,1,0,no,yes,yes,yes,yes,yes,yes,no,4,5,0,4,1,3,2,19,13,8
17142,GP,F,16,U,GT3,T,1,2,health,other,course,father,1,0,0,no,no,no,no,no,yes,yes,no,3,3,1,0,2,2,0,13,15,8
17143,MS,F,16,U,GT3,T,1,1,services,services,home,mother,2,3,0,no,yes,no,yes,no,yes,yes,yes,5,4,2,3,1,4,0,12,13,10
17144,GP,M,14,U,LE3,T,2,1,other,services,course,mother,3,0,0,no,yes,no,yes,yes,yes,yes,yes,4,1,2,0,1,5,2,17,7,9
17145,GP,M,17,U,GT3,T,3,3,at_home,other,course,mother,4,3,0,no,yes,no,yes,yes,yes,no,no,3,1,1,1,0,4,2,11,15,11
17146,GP,M,15,U,GT3,T,2,1,other,services,course,father,2,0,0,no,no,no,yes,yes,yes,yes,no,5,2,4,2,2,1,3,17,5,8
17147,MS,M,15,R,GT3,T,1,3,teacher,teacher,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,0,3,4,2,4,1,13,10,8
17148,GP,F,18,U,LE3,A,4,1,at_home,at_home,home,father,1,3,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,6,0,2,2,20,11,11
17149,GP,F,16,U,LE3,T,2,1,health,other,course,father,3,0,0,no,yes,yes,no,no,no,yes,no,1,1,1,1,0,4,1,14,13,8
17150,GP,M,16,R,GT3,T,4,2,at_home,teacher,course,mother,1,1,0,yes,no,no,no,yes,no,no,yes,3,4,1,1,1,4,0,10,12,8
17151,GP,F,15,R,GT3,T,3,2,teacher,at_home,home,mother,1,4,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,1,4,7,19,14,13
17152,MS,M,16,U,GT3,A,1,2,other,services,home,other,1,1,1,no,yes,no,yes,yes,yes,yes,yes,5,2,1,4,1,0,6,13,11,7
17153,GP,F,17,R,GT3,T,1,2,other,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,1,10,9,9
17154,GP,F,16,U,GT3,T,2,1,services,health,home,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,2,3,0,4,4,4,0,16,6,9
17155,MS,M,16,R,LE3,A,3,0,other,other,course,mother,2,1,0,yes,yes,yes,yes,yes,yes,no,no,3,5,2,1,1,4,0,7,14,9
17156,MS,M,17,U,GT3,T,1,2,services,services,reputation,other,1,1,0,no,yes,no,no,yes,no,yes,no,4,4,2,1,0,4,2,16,11,8
17157,MS,M,16,U,LE3,A,4,2,health,services,course,other,2,1,2,no,yes,no,no,yes,no,yes,no,3,3,3,2,3,1,10,12,14,6
17158,GP,M,15,R,GT3,A,4,3,other,services,home,father,2,4,0,yes,yes,no,yes,yes,no,yes,no,4,3,1,1,4,2,3,9,7,13
17159,MS,F,14,R,GT3,T,2,0,other,other,other,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,3,1,1,0,15,11,9
17160,GP,M,16,U,GT3,T,0,1,other,services,course,other,1,3,0,no,no,no,yes,yes,yes,no,no,5,4,3,2,4,0,1,19,11,10
17161,GP,F,18,R,GT3,T,2,3,services,services,other,mother,2,1,0,no,yes,yes,yes,no,yes,yes,yes,4,3,4,0,2,4,0,11,12,9
17162,GP,M,14,U,LE3,T,1,3,services,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,yes,5,4,4,3,3,4,0,12,12,9
17163,GP,M,14,U,LE3,T,2,1,other,health,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,0,1,0,3,1,13,9,11
17164,MS,F,16,R,GT3,T,1,1,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,2,1,2,1,4,0,12,12,8
17165,GP,M,16,U,LE3,A,3,1,other,other,home,mother,2,2,2,no,yes,no,no,no,yes,yes,no,4,2,2,3,0,2,0,15,10,7
17166,GP,F,14,U,LE3,T,0,2,other,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,0,1,4,1,2,17,15,10
17167,MS,M,17,U,GT3,T,2,3,at_home,services,course,father,1,0,0,no,yes,no,no,yes,yes,yes,yes,1,1,3,4,1,2,0,14,19,9
17168,GP,M,15,U,GT3,T,4,0,other,health,other,mother,1,1,1,yes,yes,no,yes,yes,yes,yes,no,5,5,2,1,1,0,2,12,13,8
17169,GP,F,15,U,GT3,T,3,0,at_home,other,home,mother,3,0,2,no,yes,no,no,no,no,no,yes,5,3,4,1,2,1,5,17,10,6
17170,GP,F,18,R,LE3,T,1,3,teacher,other,course,father,1,4,0,no,no,no,no,no,yes,yes,yes,4,2,2,0,2,3,0,21,14,13
17171,GP,M,15,U,GT3,T,4,3,services,other,course,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,4,3,1,1,1,4,0,11,12,9
17172,MS,F,16,R,GT3,T,3,3,health,services,other,mother,1,0,0,no,yes,no,yes,yes,yes,no,yes,3,3,2,2,1,4,0,11,7,9
17173,GP,M,16,R,GT3,T,4,2,at_home,other,reputation,father,1,1,0,no,yes,yes,yes,yes,no,yes,yes,3,2,3,5,3,3,1,12,8,8
17174,GP,M,16,U,GT3,T,4,1,other,other,course,father,3,1,0,yes,yes,yes,no,yes,yes,no,yes,5,3,3,2,3,3,0,15,10,9
17175,GP,M,17,U,GT3,A,2,1,services,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,3,3,0,20,11,9
17176,GP,F,15,R,GT3,T,3,1,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,2,3,3,2,15,16,9
17177,GP,F,15,U,GT3,T,2,3,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,2,1,1,1,2,4,1,14,1,9
17178,MS,F,14,U,GT3,T,3,1,other,other,reputation,other,1,2,0,yes,yes,no,no,yes,no,yes,no,4,4,3,1,0,4,0,15,15,9
17179,GP,F,14,U,LE3,T,4,2,other,other,course,mother,3,2,0,no,no,yes,yes,no,no,yes,no,2,3,0,3,0,1,1,12,8,9
17180,GP,M,16,U,GT3,T,3,3,teacher,other,other,mother,2,1,0,yes,no,no,no,yes,no,yes,no,4,3,3,5,4,4,5,12,0,8
17181,GP,F,17,R,GT3,T,0,2,services,at_home,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,2,2,2,1,3,4,0,20,15,9
17182,GP,M,14,U,LE3,T,4,2,other,services,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,2,4,2,0,13,11,10
17183,GP,M,15,R,LE3,T,3,0,at_home,at_home,home,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,3,1,1,5,2,1,16,15,9
17184,MS,F,19,U,LE3,A,2,2,other,teacher,other,mother,2,3,0,no,yes,yes,no,yes,yes,yes,yes,3,3,4,1,1,4,5,16,13,10
17185,GP,F,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,2,0,1,6,15,9
17186,GP,M,17,R,GT3,A,4,2,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,no,no,5,5,4,2,4,1,4,10,9,9
17187,GP,F,16,R,GT3,T,2,3,other,other,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,0,2,4,4,11,11,9
17188,GP,F,14,R,LE3,T,2,1,health,services,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3,4,4,0,4,4,0,13,12,9
17189,MS,M,16,U,LE3,T,2,3,other,at_home,course,other,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,1,5,3,4,1,12,10,9
17190,MS,M,16,R,GT3,T,2,3,other,other,other,other,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,3,1,5,1,13,13,9
17191,GP,M,14,U,GT3,T,4,2,services,teacher,other,mother,1,0,0,no,yes,no,no,yes,yes,yes,yes,3,3,2,1,1,2,0,14,12,9
17192,MS,M,17,U,GT3,T,1,3,other,teacher,course,father,2,0,1,no,no,no,yes,yes,yes,no,no,3,4,2,1,5,4,0,18,19,7
17193,GP,F,17,U,LE3,T,4,3,other,health,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,1,5,0,1,18,16,10
17194,GP,M,14,R,LE3,T,3,0,health,other,reputation,other,2,2,0,no,yes,no,no,no,yes,yes,yes,4,2,1,0,4,4,3,14,9,9
17195,MS,M,16,R,LE3,T,3,2,services,services,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,2,2,0,20,8,9
17196,GP,F,14,U,LE3,T,3,1,services,health,other,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,4,3,4,0,1,2,0,13,12,7
17197,MS,F,16,U,LE3,T,3,1,services,services,other,mother,1,0,0,no,yes,no,yes,yes,yes,no,yes,3,5,3,5,1,4,1,19,11,9
17198,GP,M,17,U,GT3,T,4,2,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,1,1,1,1,2,4,3,8,8,9
17199,GP,F,14,R,LE3,T,1,3,at_home,at_home,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,4,1,1,2,1,16,17,8
17200,GP,M,16,U,LE3,T,3,2,services,teacher,course,mother,4,2,0,no,no,no,no,no,yes,no,no,3,2,1,1,1,4,16,12,11,9
17201,GP,F,15,U,GT3,A,2,0,services,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,2,1,1,2,1,0,8,16,9
17202,MS,M,14,U,GT3,T,2,1,services,services,home,mother,1,1,1,no,yes,no,yes,no,yes,yes,yes,4,3,1,1,0,0,0,12,19,8
17203,GP,M,14,R,LE3,T,4,1,health,services,course,mother,1,0,0,yes,yes,no,no,yes,yes,yes,yes,4,3,3,0,2,4,0,11,14,9
17204,GP,M,14,R,GT3,T,1,2,other,at_home,reputation,mother,1,4,1,no,no,no,no,yes,no,no,no,3,2,1,1,0,4,0,16,11,12
17205,GP,M,15,U,GT3,A,2,2,services,other,other,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5,2,2,1,2,4,3,12,15,9
17206,GP,M,16,U,GT3,T,3,1,health,other,home,other,1,0,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,3,2,4,12,11,12,8
17207,GP,M,15,U,LE3,T,1,3,other,at_home,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,3,5,2,1,1,2,7,14,9,8
17208,GP,M,16,U,GT3,T,3,0,other,at_home,course,mother,1,1,0,yes,no,yes,yes,yes,yes,yes,no,4,2,3,0,1,4,0,13,9,9
17209,GP,M,16,R,LE3,T,2,3,other,services,home,other,1,3,0,no,yes,no,no,yes,no,yes,no,4,3,1,1,2,4,0,15,18,10
17210,GP,M,15,R,LE3,A,4,1,other,at_home,course,mother,2,2,0,no,no,no,no,no,yes,no,no,5,4,1,1,1,4,8,21,13,9
17211,GP,M,16,U,GT3,T,2,1,services,services,course,other,1,1,0,no,no,no,no,yes,no,no,no,4,2,1,1,1,0,3,13,15,8
17212,GP,M,15,R,GT3,T,4,1,services,at_home,other,mother,1,0,0,no,no,no,no,yes,yes,no,no,5,4,4,6,2,2,0,19,15,9
17213,MS,F,16,U,GT3,T,2,0,other,other,home,other,1,0,0,no,yes,yes,no,yes,no,yes,no,5,2,4,0,2,3,3,17,12,8
17214,GP,F,16,R,LE3,T,2,3,other,at_home,other,other,1,0,2,no,yes,no,no,yes,yes,yes,no,3,3,3,5,3,3,0,11,8,7
17215,MS,F,16,U,GT3,T,1,1,services,services,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,2,4,0,17,8,8
17216,GP,F,15,R,GT3,A,1,0,health,at_home,home,mother,1,3,0,no,no,no,no,yes,yes,no,no,4,2,2,1,0,4,0,14,11,10
17217,MS,F,16,R,GT3,T,3,3,other,other,home,mother,4,2,0,no,yes,no,yes,no,yes,yes,no,4,4,2,1,1,4,3,14,14,9
17218,GP,M,16,U,GT3,T,4,1,other,services,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,2,4,3,3,0,0,13,13,11
17219,GP,F,16,U,LE3,T,3,2,at_home,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,3,4,1,1,4,3,10,14,9,9
17220,GP,F,14,U,GT3,T,3,3,other,at_home,home,mother,1,2,0,no,no,yes,no,yes,no,no,yes,4,2,1,2,1,4,7,14,17,8
17221,MS,M,16,U,GT3,A,2,1,health,teacher,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,2,3,0,5,1,3,0,11,10,9
